Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
CRI,Costa Rica,2000,70-74 years,Female,664,"2,230.70"
CRI,Costa Rica,2000,70-74 years,Both,"1,576","2,751.50"
CRI,Costa Rica,2000,75-79 years,Male,885,"5,034.00"
CRI,Costa Rica,2000,75-79 years,Female,747,"3,727.40"
CRI,Costa Rica,2000,75-79 years,Both,"1,632","4,338.30"
CRI,Costa Rica,2000,80+ years,Male,"2,241","10,319.10"
CRI,Costa Rica,2000,80+ years,Female,"2,392","9,025.60"
CRI,Costa Rica,2000,80+ years,Both,"4,634","9,608.10"
CRI,Costa Rica,2000,All ages,Male,"8,729",438.6
CRI,Costa Rica,2000,All ages,Female,"6,562",340.6
CRI,Costa Rica,2000,All ages,Both,"15,291",390.4
CRI,Costa Rica,2010,0-6 days,Male,146,"20,310.70"
CRI,Costa Rica,2010,0-6 days,Female,113,"16,547.70"
CRI,Costa Rica,2010,0-6 days,Both,259,"18,461.70"
CRI,Costa Rica,2010,7-27 days,Male,51,"2,353.80"
CRI,Costa Rica,2010,7-27 days,Female,40,"1,960.50"
CRI,Costa Rica,2010,7-27 days,Both,91,"2,161.80"
CRI,Costa Rica,2010,28-364 days,Male,154,447.9
CRI,Costa Rica,2010,28-364 days,Female,122,371.7
CRI,Costa Rica,2010,28-364 days,Both,276,410.7
CRI,Costa Rica,2010,1-4 years,Male,69,46.1
CRI,Costa Rica,2010,1-4 years,Female,55,38.4
CRI,Costa Rica,2010,1-4 years,Both,124,42.4
CRI,Costa Rica,2010,5-9 years,Male,39,19.7
CRI,Costa Rica,2010,5-9 years,Female,31,16.4
CRI,Costa Rica,2010,5-9 years,Both,71,18.1
CRI,Costa Rica,2010,10-14 years,Male,52,24.9
CRI,Costa Rica,2010,10-14 years,Female,36,18.1
CRI,Costa Rica,2010,10-14 years,Both,88,21.6
CRI,Costa Rica,2010,15-19 years,Male,164,74.4
CRI,Costa Rica,2010,15-19 years,Female,66,31.5
CRI,Costa Rica,2010,15-19 years,Both,230,53.5
CRI,Costa Rica,2010,20-24 years,Male,252,108.1
CRI,Costa Rica,2010,20-24 years,Female,88,40.2
CRI,Costa Rica,2010,20-24 years,Both,340,75.1
CRI,Costa Rica,2010,25-29 years,Male,280,130.9
CRI,Costa Rica,2010,25-29 years,Female,85,41.9
CRI,Costa Rica,2010,25-29 years,Both,365,87.6
CRI,Costa Rica,2010,30-34 years,Male,275,147.5
CRI,Costa Rica,2010,30-34 years,Female,104,57.9
CRI,Costa Rica,2010,30-34 years,Both,378,103.6
CRI,Costa Rica,2010,35-39 years,Male,271,168.3
CRI,Costa Rica,2010,35-39 years,Female,121,77.2
CRI,Costa Rica,2010,35-39 years,Both,392,123.5
CRI,Costa Rica,2010,40-44 years,Male,345,214.6
CRI,Costa Rica,2010,40-44 years,Female,170,108.9
CRI,Costa Rica,2010,40-44 years,Both,514,162.6
CRI,Costa Rica,2010,45-49 years,Male,515,327.3
CRI,Costa Rica,2010,45-49 years,Female,272,178.8
CRI,Costa Rica,2010,45-49 years,Both,787,254.3
CRI,Costa Rica,2010,50-54 years,Male,608,475.9
CRI,Costa Rica,2010,50-54 years,Female,346,279.6
CRI,Costa Rica,2010,50-54 years,Both,953,379.4
CRI,Costa Rica,2010,55-59 years,Male,673,674.7
CRI,Costa Rica,2010,55-59 years,Female,415,422.5
CRI,Costa Rica,2010,55-59 years,Both,"1,088",549.6
CRI,Costa Rica,2010,60-64 years,Male,721,"1,051.50"
CRI,Costa Rica,2010,60-64 years,Female,479,687.1
CRI,Costa Rica,2010,60-64 years,Both,"1,201",867.8
CRI,Costa Rica,2010,65-69 years,Male,842,"1,709.70"
CRI,Costa Rica,2010,65-69 years,Female,600,"1,131.90"
CRI,Costa Rica,2010,65-69 years,Both,"1,442","1,410.10"
CRI,Costa Rica,2010,70-74 years,Male,952,"2,597.40"
CRI,Costa Rica,2010,70-74 years,Female,698,"1,709.10"
CRI,Costa Rica,2010,70-74 years,Both,"1,650","2,129.30"
CRI,Costa Rica,2010,75-79 years,Male,"1,117","4,432.00"
CRI,Costa Rica,2010,75-79 years,Female,904,"3,006.60"
CRI,Costa Rica,2010,75-79 years,Both,"2,021","3,656.80"
CRI,Costa Rica,2010,80+ years,Male,"3,510","11,660.60"
CRI,Costa Rica,2010,80+ years,Female,"3,707","9,479.40"
CRI,Costa Rica,2010,80+ years,Both,"7,218","10,428.10"
CRI,Costa Rica,2010,All ages,Male,"11,037",466.3
CRI,Costa Rica,2010,All ages,Female,"8,451",368.2
CRI,Costa Rica,2010,All ages,Both,"19,488",418
CUB,Cuba,1970,0-6 days,Male,"2,451","97,852.70"
CUB,Cuba,1970,0-6 days,Female,"1,628","68,538.70"
CUB,Cuba,1970,0-6 days,Both,"4,080","83,566.00"
CUB,Cuba,1970,7-27 days,Male,741,"9,965.20"
CUB,Cuba,1970,7-27 days,Female,540,"7,635.00"
CUB,Cuba,1970,7-27 days,Both,"1,281","8,829.00"
CUB,Cuba,1970,28-364 days,Male,"2,081","1,748.60"
CUB,Cuba,1970,28-364 days,Female,"1,624","1,431.70"
CUB,Cuba,1970,28-364 days,Both,"3,705","1,593.90"
CUB,Cuba,1970,1-4 years,Male,"1,119",212.6
CUB,Cuba,1970,1-4 years,Female,896,178.4
CUB,Cuba,1970,1-4 years,Both,"2,016",195.9
CUB,Cuba,1970,5-9 years,Male,322,52.4
CUB,Cuba,1970,5-9 years,Female,225,38.2
CUB,Cuba,1970,5-9 years,Both,547,45.4
CUB,Cuba,1970,10-14 years,Male,234,54.4
CUB,Cuba,1970,10-14 years,Female,170,41
CUB,Cuba,1970,10-14 years,Both,404,47.8
CUB,Cuba,1970,15-19 years,Male,474,113.7
CUB,Cuba,1970,15-19 years,Female,327,80.6
CUB,Cuba,1970,15-19 years,Both,801,97.3
CUB,Cuba,1970,20-24 years,Male,527,151.3
CUB,Cuba,1970,20-24 years,Female,375,111.8
CUB,Cuba,1970,20-24 years,Both,902,131.9
CUB,Cuba,1970,25-29 years,Male,514,160.2
CUB,Cuba,1970,25-29 years,Female,384,124
CUB,Cuba,1970,25-29 years,Both,899,142.4
CUB,Cuba,1970,30-34 years,Male,475,163.7
CUB,Cuba,1970,30-34 years,Female,364,128.7
CUB,Cuba,1970,30-34 years,Both,839,146.4
CUB,Cuba,1970,35-39 years,Male,483,198.5
CUB,Cuba,1970,35-39 years,Female,404,168.6
CUB,Cuba,1970,35-39 years,Both,888,183.6
CUB,Cuba,1970,40-44 years,Male,594,279.7
CUB,Cuba,1970,40-44 years,Female,518,245.4
CUB,Cuba,1970,40-44 years,Both,"1,111",262.6
CUB,Cuba,1970,45-49 years,Male,764,413.4
CUB,Cuba,1970,45-49 years,Female,611,326.6
CUB,Cuba,1970,45-49 years,Both,"1,375",369.8
CUB,Cuba,1970,50-54 years,Male,"1,129",666.9
CUB,Cuba,1970,50-54 years,Female,894,529.5
CUB,Cuba,1970,50-54 years,Both,"2,023",598.3
CUB,Cuba,1970,55-59 years,Male,"1,544",973.8
CUB,Cuba,1970,55-59 years,Female,"1,134",709.4
CUB,Cuba,1970,55-59 years,Both,"2,678",841.1
CUB,Cuba,1970,60-64 years,Male,"2,297","1,608.60"
CUB,Cuba,1970,60-64 years,Female,"1,460","1,065.50"
CUB,Cuba,1970,60-64 years,Both,"3,757","1,342.60"
CUB,Cuba,1970,65-69 years,Male,"3,155","2,616.70"
CUB,Cuba,1970,65-69 years,Female,"1,897","1,787.80"
CUB,Cuba,1970,65-69 years,Both,"5,052","2,228.70"
CUB,Cuba,1970,70-74 years,Male,"2,568","3,444.50"
CUB,Cuba,1970,70-74 years,Female,"1,447","2,269.60"
CUB,Cuba,1970,70-74 years,Both,"4,014","2,903.00"
CUB,Cuba,1970,75-79 years,Male,"2,655","6,530.20"
CUB,Cuba,1970,75-79 years,Female,"1,867","5,058.60"
CUB,Cuba,1970,75-79 years,Both,"4,522","5,830.10"
CUB,Cuba,1970,80+ years,Male,"4,655","14,737.10"
CUB,Cuba,1970,80+ years,Female,"4,397","13,892.00"
CUB,Cuba,1970,80+ years,Both,"9,052","14,314.10"
CUB,Cuba,1970,All ages,Male,"28,781",646.2
CUB,Cuba,1970,All ages,Female,"21,163",491.3
CUB,Cuba,1970,All ages,Both,"49,944",570.1
CUB,Cuba,1980,0-6 days,Male,868,"55,584.40"
CUB,Cuba,1980,0-6 days,Female,587,"39,695.80"
CUB,Cuba,1980,0-6 days,Both,"1,455","47,854.40"
CUB,Cuba,1980,7-27 days,Male,208,"4,460.90"
CUB,Cuba,1980,7-27 days,Female,152,"3,437.80"
CUB,Cuba,1980,7-27 days,Both,360,"3,962.70"
CUB,Cuba,1980,28-364 days,Male,474,632.6
CUB,Cuba,1980,28-364 days,Female,381,535.6
CUB,Cuba,1980,28-364 days,Both,856,585.3
CUB,Cuba,1980,1-4 years,Male,341,95.3
CUB,Cuba,1980,1-4 years,Female,267,78.3
CUB,Cuba,1980,1-4 years,Both,607,87
CUB,Cuba,1980,5-9 years,Male,274,47.9
CUB,Cuba,1980,5-9 years,Female,172,31.4
CUB,Cuba,1980,5-9 years,Both,446,39.8
CUB,Cuba,1980,10-14 years,Male,303,49.8
CUB,Cuba,1980,10-14 years,Female,239,41
CUB,Cuba,1980,10-14 years,Both,541,45.5
CUB,Cuba,1980,15-19 years,Male,598,100.6
CUB,Cuba,1980,15-19 years,Female,537,93.4
CUB,Cuba,1980,15-19 years,Both,"1,135",97.1
CUB,Cuba,1980,20-24 years,Male,574,141.8
CUB,Cuba,1980,20-24 years,Female,449,113.8
CUB,Cuba,1980,20-24 years,Both,"1,023",128
CUB,Cuba,1980,25-29 years,Male,596,152.9
CUB,Cuba,1980,25-29 years,Female,386,101
CUB,Cuba,1980,25-29 years,Both,981,127.2
CUB,Cuba,1980,30-34 years,Male,602,186.5
CUB,Cuba,1980,30-34 years,Female,404,129.6
CUB,Cuba,1980,30-34 years,Both,"1,006",158.5
CUB,Cuba,1980,35-39 years,Male,705,237.9
CUB,Cuba,1980,35-39 years,Female,482,167.9
CUB,Cuba,1980,35-39 years,Both,"1,187",203.4
CUB,Cuba,1980,40-44 years,Male,804,301.5
CUB,Cuba,1980,40-44 years,Female,582,223.2
CUB,Cuba,1980,40-44 years,Both,"1,386",262.8
CUB,Cuba,1980,45-49 years,Male,961,433.3
CUB,Cuba,1980,45-49 years,Female,751,341.5
CUB,Cuba,1980,45-49 years,Both,"1,712",387.6
CUB,Cuba,1980,50-54 years,Male,"1,324",692.5
CUB,Cuba,1980,50-54 years,Female,998,518.8
CUB,Cuba,1980,50-54 years,Both,"2,322",605.3
CUB,Cuba,1980,55-59 years,Male,"1,733","1,053.60"
CUB,Cuba,1980,55-59 years,Female,"1,234",724.2
CUB,Cuba,1980,55-59 years,Both,"2,967",886
CUB,Cuba,1980,60-64 years,Male,"2,451","1,647.10"
CUB,Cuba,1980,60-64 years,Female,"1,664","1,084.10"
CUB,Cuba,1980,60-64 years,Both,"4,115","1,361.20"
CUB,Cuba,1980,65-69 years,Male,"3,385","2,541.10"
CUB,Cuba,1980,65-69 years,Female,"2,316","1,654.10"
CUB,Cuba,1980,65-69 years,Both,"5,701","2,086.50"
CUB,Cuba,1980,70-74 years,Male,"4,275","3,946.80"
CUB,Cuba,1980,70-74 years,Female,"2,828","2,553.80"
CUB,Cuba,1980,70-74 years,Both,"7,102","3,242.60"
CUB,Cuba,1980,75-79 years,Male,"4,586","5,945.10"
CUB,Cuba,1980,75-79 years,Female,"3,058","4,104.80"
CUB,Cuba,1980,75-79 years,Both,"7,645","5,040.90"
CUB,Cuba,1980,80+ years,Male,"6,418","11,846.30"
CUB,Cuba,1980,80+ years,Female,"5,309","9,595.60"
CUB,Cuba,1980,80+ years,Both,"11,728","10,709.10"
CUB,Cuba,1980,All ages,Male,"31,479",630.4
CUB,Cuba,1980,All ages,Female,"22,795",467.7
CUB,Cuba,1980,All ages,Both,"54,274",550
CUB,Cuba,1990,0-6 days,Male,580,"33,330.90"
CUB,Cuba,1990,0-6 days,Female,399,"24,239.70"
CUB,Cuba,1990,0-6 days,Both,979,"28,910.10"
CUB,Cuba,1990,7-27 days,Male,181,"3,484.80"
CUB,Cuba,1990,7-27 days,Female,129,"2,621.00"
CUB,Cuba,1990,7-27 days,Both,310,"3,064.40"
CUB,Cuba,1990,28-364 days,Male,387,462.7
CUB,Cuba,1990,28-364 days,Female,311,391.8
CUB,Cuba,1990,28-364 days,Both,698,428.2
CUB,Cuba,1990,1-4 years,Male,245,67.9
CUB,Cuba,1990,1-4 years,Female,189,54.9
CUB,Cuba,1990,1-4 years,Both,434,61.6
CUB,Cuba,1990,5-9 years,Male,168,42.2
CUB,Cuba,1990,5-9 years,Female,109,28.7
CUB,Cuba,1990,5-9 years,Both,277,35.6
CUB,Cuba,1990,10-14 years,Male,218,54.6
CUB,Cuba,1990,10-14 years,Female,134,35.4
CUB,Cuba,1990,10-14 years,Both,352,45.2
CUB,Cuba,1990,15-19 years,Male,650,116.6
CUB,Cuba,1990,15-19 years,Female,438,81.9
CUB,Cuba,1990,15-19 years,Both,"1,088",99.6
CUB,Cuba,1990,20-24 years,Male,917,157.1
CUB,Cuba,1990,20-24 years,Female,514,91.1
CUB,Cuba,1990,20-24 years,Both,"1,430",124.7
CUB,Cuba,1990,25-29 years,Male,951,168
CUB,Cuba,1990,25-29 years,Female,517,93.9
CUB,Cuba,1990,25-29 years,Both,"1,468",131.5
CUB,Cuba,1990,30-34 years,Male,778,205.3
CUB,Cuba,1990,30-34 years,Female,446,119.9
CUB,Cuba,1990,30-34 years,Both,"1,224",163
CUB,Cuba,1990,35-39 years,Male,886,243
CUB,Cuba,1990,35-39 years,Female,554,153.8
CUB,Cuba,1990,35-39 years,Both,"1,440",198.7
CUB,Cuba,1990,40-44 years,Male,966,322.4
CUB,Cuba,1990,40-44 years,Female,673,230.9
CUB,Cuba,1990,40-44 years,Both,"1,639",277.3
CUB,Cuba,1990,45-49 years,Male,"1,295",472.9
CUB,Cuba,1990,45-49 years,Female,894,334
CUB,Cuba,1990,45-49 years,Both,"2,190",404.2
CUB,Cuba,1990,50-54 years,Male,"1,666",682.9
CUB,Cuba,1990,50-54 years,Female,"1,213",500.6
CUB,Cuba,1990,50-54 years,Both,"2,879",592
CUB,Cuba,1990,55-59 years,Male,"2,056","1,034.60"
CUB,Cuba,1990,55-59 years,Female,"1,558",771
CUB,Cuba,1990,55-59 years,Both,"3,614",901.7
CUB,Cuba,1990,60-64 years,Male,"2,691","1,603.10"
CUB,Cuba,1990,60-64 years,Female,"2,083","1,183.20"
CUB,Cuba,1990,60-64 years,Both,"4,774","1,388.10"
CUB,Cuba,1990,65-69 years,Male,"3,473","2,497.10"
CUB,Cuba,1990,65-69 years,Female,"2,784","1,846.60"
CUB,Cuba,1990,65-69 years,Both,"6,257","2,158.70"
CUB,Cuba,1990,70-74 years,Male,"4,140","3,610.60"
CUB,Cuba,1990,70-74 years,Female,"3,353","2,654.20"
CUB,Cuba,1990,70-74 years,Both,"7,494","3,109.20"
CUB,Cuba,1990,75-79 years,Male,"5,013","5,690.00"
CUB,Cuba,1990,75-79 years,Female,"4,416","4,338.90"
CUB,Cuba,1990,75-79 years,Both,"9,429","4,965.80"
CUB,Cuba,1990,80+ years,Male,"11,704","12,520.80"
CUB,Cuba,1990,80+ years,Female,"11,233","10,413.10"
CUB,Cuba,1990,80+ years,Both,"22,937","11,391.60"
CUB,Cuba,1990,All ages,Male,"38,966",732.6
CUB,Cuba,1990,All ages,Female,"31,948",610.1
CUB,Cuba,1990,All ages,Both,"70,915",671.8
CUB,Cuba,2000,0-6 days,Male,252,"17,626.90"
CUB,Cuba,2000,0-6 days,Female,182,"13,501.60"
CUB,Cuba,2000,0-6 days,Both,434,"15,621.40"
CUB,Cuba,2000,7-27 days,Male,99,"2,314.20"
CUB,Cuba,2000,7-27 days,Female,75,"1,849.10"
CUB,Cuba,2000,7-27 days,Both,174,"2,087.90"
CUB,Cuba,2000,28-364 days,Male,218,315.4
CUB,Cuba,2000,28-364 days,Female,171,262.3
CUB,Cuba,2000,28-364 days,Both,389,289.6
CUB,Cuba,2000,1-4 years,Male,132,42.6
CUB,Cuba,2000,1-4 years,Female,105,35.8
CUB,Cuba,2000,1-4 years,Both,237,39.3
CUB,Cuba,2000,5-9 years,Male,135,33
CUB,Cuba,2000,5-9 years,Female,87,22.3
CUB,Cuba,2000,5-9 years,Both,222,27.8
CUB,Cuba,2000,10-14 years,Male,165,36.7
CUB,Cuba,2000,10-14 years,Female,103,24
CUB,Cuba,2000,10-14 years,Both,268,30.5
CUB,Cuba,2000,15-19 years,Male,266,69.1
CUB,Cuba,2000,15-19 years,Female,170,46
CUB,Cuba,2000,15-19 years,Both,435,57.8
CUB,Cuba,2000,20-24 years,Male,471,125
CUB,Cuba,2000,20-24 years,Female,239,65.7
CUB,Cuba,2000,20-24 years,Both,710,95.9
CUB,Cuba,2000,25-29 years,Male,829,155.9
CUB,Cuba,2000,25-29 years,Female,427,83
CUB,Cuba,2000,25-29 years,Both,"1,256",120.1
CUB,Cuba,2000,30-34 years,Male,919,164.6
CUB,Cuba,2000,30-34 years,Female,509,93.8
CUB,Cuba,2000,30-34 years,Both,"1,428",129.7
CUB,Cuba,2000,35-39 years,Male,"1,070",197.3
CUB,Cuba,2000,35-39 years,Female,659,124.1
CUB,Cuba,2000,35-39 years,Both,"1,729",161
CUB,Cuba,2000,40-44 years,Male,970,270.2
CUB,Cuba,2000,40-44 years,Female,667,187.9
CUB,Cuba,2000,40-44 years,Both,"1,637",229.3
CUB,Cuba,2000,45-49 years,Male,"1,658",482.1
CUB,Cuba,2000,45-49 years,Female,"1,117",325
CUB,Cuba,2000,45-49 years,Both,"2,775",403.6
CUB,Cuba,2000,50-54 years,Male,"1,899",681.5
CUB,Cuba,2000,50-54 years,Female,"1,295",470.2
CUB,Cuba,2000,50-54 years,Both,"3,193",576.5
CUB,Cuba,2000,55-59 years,Male,"2,542","1,013.30"
CUB,Cuba,2000,55-59 years,Female,"1,672",665.5
CUB,Cuba,2000,55-59 years,Both,"4,214",839.2
CUB,Cuba,2000,60-64 years,Male,"3,115","1,427.40"
CUB,Cuba,2000,60-64 years,Female,"2,339","1,042.50"
CUB,Cuba,2000,60-64 years,Both,"5,454","1,232.20"
CUB,Cuba,2000,65-69 years,Male,"3,782","2,236.60"
CUB,Cuba,2000,65-69 years,Female,"2,947","1,636.00"
CUB,Cuba,2000,65-69 years,Both,"6,729","1,926.80"
CUB,Cuba,2000,70-74 years,Male,"4,441","3,414.90"
CUB,Cuba,2000,70-74 years,Female,"3,714","2,537.20"
CUB,Cuba,2000,70-74 years,Both,"8,155","2,950.10"
CUB,Cuba,2000,75-79 years,Male,"5,124","5,492.10"
CUB,Cuba,2000,75-79 years,Female,"4,819","4,317.10"
CUB,Cuba,2000,75-79 years,Both,"9,943","4,852.10"
CUB,Cuba,2000,80+ years,Male,"15,307","13,991.70"
CUB,Cuba,2000,80+ years,Female,"18,129","12,612.30"
CUB,Cuba,2000,80+ years,Both,"33,436","13,208.40"
CUB,Cuba,2000,All ages,Male,"43,392",776.2
CUB,Cuba,2000,All ages,Female,"39,426",712.5
CUB,Cuba,2000,All ages,Both,"82,818",744.5
CUB,Cuba,2010,0-6 days,Male,147,"13,384.00"
CUB,Cuba,2010,0-6 days,Female,109,"10,513.10"
CUB,Cuba,2010,0-6 days,Both,256,"11,988.20"
CUB,Cuba,2010,7-27 days,Male,62,"1,869.10"
CUB,Cuba,2010,7-27 days,Female,47,"1,501.70"
CUB,Cuba,2010,7-27 days,Both,108,"1,690.70"
CUB,Cuba,2010,28-364 days,Male,121,226.2
CUB,Cuba,2010,28-364 days,Female,96,189.3
CUB,Cuba,2010,28-364 days,Both,216,208.2
CUB,Cuba,2010,1-4 years,Male,80,32.3
CUB,Cuba,2010,1-4 years,Female,64,27.4
CUB,Cuba,2010,1-4 years,Both,144,30
CUB,Cuba,2010,5-9 years,Male,77,22.4
CUB,Cuba,2010,5-9 years,Female,45,14
CUB,Cuba,2010,5-9 years,Both,123,18.3
CUB,Cuba,2010,10-14 years,Male,100,27.4
CUB,Cuba,2010,10-14 years,Female,53,15.3
CUB,Cuba,2010,10-14 years,Both,153,21.5
CUB,Cuba,2010,15-19 years,Male,213,53.7
CUB,Cuba,2010,15-19 years,Female,107,28.4
CUB,Cuba,2010,15-19 years,Both,319,41.4
CUB,Cuba,2010,20-24 years,Male,313,73.3
CUB,Cuba,2010,20-24 years,Female,151,37.4
CUB,Cuba,2010,20-24 years,Both,465,55.8
CUB,Cuba,2010,25-29 years,Male,288,80.1
CUB,Cuba,2010,25-29 years,Female,138,40.4
CUB,Cuba,2010,25-29 years,Both,426,60.8
CUB,Cuba,2010,30-34 years,Male,387,109.4
CUB,Cuba,2010,30-34 years,Female,195,57.8
CUB,Cuba,2010,30-34 years,Both,583,84.2
CUB,Cuba,2010,35-39 years,Male,752,147.5
CUB,Cuba,2010,35-39 years,Female,407,82.9
CUB,Cuba,2010,35-39 years,Both,"1,158",115.8
CUB,Cuba,2010,40-44 years,Male,"1,182",220.3
CUB,Cuba,2010,40-44 years,Female,699,134.1
CUB,Cuba,2010,40-44 years,Both,"1,880",177.8
CUB,Cuba,2010,45-49 years,Male,"1,831",352.8
CUB,Cuba,2010,45-49 years,Female,"1,191",233.3
CUB,Cuba,2010,45-49 years,Both,"3,022",293.6
CUB,Cuba,2010,50-54 years,Male,"1,980",586.4
CUB,Cuba,2010,50-54 years,Female,"1,292",383.7
CUB,Cuba,2010,50-54 years,Both,"3,271",485.2
CUB,Cuba,2010,55-59 years,Male,"2,885",905.1
CUB,Cuba,2010,55-59 years,Female,"1,949",599.6
CUB,Cuba,2010,55-59 years,Both,"4,834",750.8
CUB,Cuba,2010,60-64 years,Male,"3,367","1,333.50"
CUB,Cuba,2010,60-64 years,Female,"2,368",919.6
CUB,Cuba,2010,60-64 years,Both,"5,735","1,124.50"
CUB,Cuba,2010,65-69 years,Male,"4,535","2,078.60"
CUB,Cuba,2010,65-69 years,Female,"3,225","1,412.50"
CUB,Cuba,2010,65-69 years,Both,"7,760","1,738.00"
CUB,Cuba,2010,70-74 years,Male,"5,548","3,161.20"
CUB,Cuba,2010,70-74 years,Female,"4,509","2,341.90"
CUB,Cuba,2010,70-74 years,Both,"10,057","2,732.60"
CUB,Cuba,2010,75-79 years,Male,"6,210","5,199.60"
CUB,Cuba,2010,75-79 years,Female,"5,095","3,645.80"
CUB,Cuba,2010,75-79 years,Both,"11,305","4,361.80"
CUB,Cuba,2010,80+ years,Male,"18,203","13,441.60"
CUB,Cuba,2010,80+ years,Female,"22,323","12,041.40"
CUB,Cuba,2010,80+ years,Both,"40,526","12,632.50"
CUB,Cuba,2010,All ages,Male,"48,281",850.9
CUB,Cuba,2010,All ages,Female,"44,063",785.7
CUB,Cuba,2010,All ages,Both,"92,343",818.5
CYP,Cyprus,1970,0-6 days,Male,120,"87,273.60"
CYP,Cyprus,1970,0-6 days,Female,78,"60,277.80"
CYP,Cyprus,1970,0-6 days,Both,199,"73,902.90"
CYP,Cyprus,1970,7-27 days,Male,20,"4,747.10"
CYP,Cyprus,1970,7-27 days,Female,14,"3,664.90"
CYP,Cyprus,1970,7-27 days,Both,34,"4,220.90"
CYP,Cyprus,1970,28-364 days,Male,55,843.5
CYP,Cyprus,1970,28-364 days,Female,40,632.9
CYP,Cyprus,1970,28-364 days,Both,95,739.4
CYP,Cyprus,1970,1-4 years,Male,14,50
CYP,Cyprus,1970,1-4 years,Female,11,41.4
CYP,Cyprus,1970,1-4 years,Both,26,45.8
CYP,Cyprus,1970,5-9 years,Male,16,46
CYP,Cyprus,1970,5-9 years,Female,11,33.5
CYP,Cyprus,1970,5-9 years,Both,28,39.9
CYP,Cyprus,1970,10-14 years,Male,15,41.6
CYP,Cyprus,1970,10-14 years,Female,10,28.9
CYP,Cyprus,1970,10-14 years,Both,24,35.4
CYP,Cyprus,1970,15-19 years,Male,33,103.7
CYP,Cyprus,1970,15-19 years,Female,15,49.7
CYP,Cyprus,1970,15-19 years,Both,49,77.2
CYP,Cyprus,1970,20-24 years,Male,41,143
CYP,Cyprus,1970,20-24 years,Female,17,60.5
CYP,Cyprus,1970,20-24 years,Both,58,101.8
CYP,Cyprus,1970,25-29 years,Male,31,141.5
CYP,Cyprus,1970,25-29 years,Female,17,70.8
CYP,Cyprus,1970,25-29 years,Both,48,104.2
CYP,Cyprus,1970,30-34 years,Male,30,161.3
CYP,Cyprus,1970,30-34 years,Female,20,94.5
CYP,Cyprus,1970,30-34 years,Both,51,125.8
CYP,Cyprus,1970,35-39 years,Male,35,212.9
CYP,Cyprus,1970,35-39 years,Female,27,139.5
CYP,Cyprus,1970,35-39 years,Both,63,173
CYP,Cyprus,1970,40-44 years,Male,48,317
CYP,Cyprus,1970,40-44 years,Female,36,207.1
CYP,Cyprus,1970,40-44 years,Both,83,258.5
CYP,Cyprus,1970,45-49 years,Male,69,498.5
CYP,Cyprus,1970,45-49 years,Female,48,315.9
CYP,Cyprus,1970,45-49 years,Both,117,403.5
CYP,Cyprus,1970,50-54 years,Male,106,809.4
CYP,Cyprus,1970,50-54 years,Female,69,483.4
CYP,Cyprus,1970,50-54 years,Both,175,639.8
CYP,Cyprus,1970,55-59 years,Male,164,"1,300.70"
CYP,Cyprus,1970,55-59 years,Female,100,737.4
CYP,Cyprus,1970,55-59 years,Both,264,"1,009.40"
CYP,Cyprus,1970,60-64 years,Male,218,"2,017.70"
CYP,Cyprus,1970,60-64 years,Female,141,"1,169.70"
CYP,Cyprus,1970,60-64 years,Both,359,"1,571.60"
CYP,Cyprus,1970,65-69 years,Male,228,"3,117.70"
CYP,Cyprus,1970,65-69 years,Female,128,"1,933.40"
CYP,Cyprus,1970,65-69 years,Both,356,"2,553.50"
CYP,Cyprus,1970,70-74 years,Male,314,"4,910.90"
CYP,Cyprus,1970,70-74 years,Female,259,"3,380.10"
CYP,Cyprus,1970,70-74 years,Both,573,"4,075.70"
CYP,Cyprus,1970,75-79 years,Male,258,"7,673.90"
CYP,Cyprus,1970,75-79 years,Female,172,"5,874.40"
CYP,Cyprus,1970,75-79 years,Both,430,"6,836.90"
CYP,Cyprus,1970,80+ years,Male,602,"15,796.60"
CYP,Cyprus,1970,80+ years,Female,660,"14,290.50"
CYP,Cyprus,1970,80+ years,Both,"1,262","14,971.40"
CYP,Cyprus,1970,All ages,Male,"2,417",778.6
CYP,Cyprus,1970,All ages,Female,"1,874",584.4
CYP,Cyprus,1970,All ages,Both,"4,291",680
CYP,Cyprus,1980,0-6 days,Male,81,"64,683.90"
CYP,Cyprus,1980,0-6 days,Female,52,"44,166.30"
CYP,Cyprus,1980,0-6 days,Both,133,"54,720.60"
CYP,Cyprus,1980,7-27 days,Male,14,"3,802.20"
CYP,Cyprus,1980,7-27 days,Female,10,"2,962.40"
CYP,Cyprus,1980,7-27 days,Both,25,"3,393.90"
CYP,Cyprus,1980,28-364 days,Male,36,594.5
CYP,Cyprus,1980,28-364 days,Female,26,459.7
CYP,Cyprus,1980,28-364 days,Both,62,528.9
CYP,Cyprus,1980,1-4 years,Male,10,37.7
CYP,Cyprus,1980,1-4 years,Female,8,30.9
CYP,Cyprus,1980,1-4 years,Both,18,34.4
CYP,Cyprus,1980,5-9 years,Male,10,36.6
CYP,Cyprus,1980,5-9 years,Female,7,26.7
CYP,Cyprus,1980,5-9 years,Both,18,31.8
CYP,Cyprus,1980,10-14 years,Male,10,32.3
CYP,Cyprus,1980,10-14 years,Female,7,22
CYP,Cyprus,1980,10-14 years,Both,17,27.3
CYP,Cyprus,1980,15-19 years,Male,24,77.9
CYP,Cyprus,1980,15-19 years,Female,11,37.7
